replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
15,weight_M,0.1246548122659523,True,134,0.0027401070855588,1201,1125
15,weight_S,-0.075534898059616,True,134,0.0027401070855588,1201,1125
16,weight_C,-0.1360193940688049,True,125,0.0045881862078172,1197,1125
16,weight_M,0.1366132409424335,True,125,0.0045881862078172,1197,1125
16,weight_S,-0.1085108210222733,True,125,0.0045881862078172,1197,1125
17,weight_C,-0.0043500605537883,True,141,0.0012138936166152,1205,1125
17,weight_M,0.2162620643458297,True,141,0.0012138936166152,1205,1125
17,weight_S,0.0172216482841927,True,141,0.0012138936166152,1205,1125
18,weight_C,-0.066099735460066,True,148,0.0022032788862724,1209,1125
18,weight_M,0.2583390358852259,True,148,0.0022032788862724,1209,1125
18,weight_S,-0.1175454966682369,True,148,0.0022032788862724,1209,1125
19,weight_C,-0.0568240879179209,True,143,0.0015714935345115,1197,1125
19,weight_M,0.1482457407400218,True,143,0.0015714935345115,1197,1125
19,weight_S,-0.0259960550832777,True,143,0.0015714935345115,1197,1125
20,weight_C,-0.0839814927114767,True,151,0.0009453654624447,1218,1125
20,weight_M,0.0979157762020068,True,151,0.0009453654624447,1218,1125
20,weight_S,-0.0278929538656291,True,151,0.0009453654624447,1218,1125
21,weight_C,-0.1008557972584926,True,138,0.0018016333815813468,1203,1125
21,weight_M,0.11617478336224447,True,138,0.0018016333815813468,1203,1125
21,weight_S,-0.11250952683978127,True,138,0.0018016333815813468,1203,1125
22,weight_C,-0.0670199807443821,True,138,0.0012477445675633803,1207,1125
22,weight_M,0.223634403060473,True,138,0.0012477445675633803,1207,1125
22,weight_S,0.026266742752487394,True,138,0.0012477445675633803,1207,1125
23,weight_C,0.003225183069294941,True,139,0.006875536094107959,1188,1125
23,weight_M,0.04997588536610735,True,139,0.006875536094107959,1188,1125
23,weight_S,-0.17406040410677853,True,139,0.006875536094107959,1188,1125
24,weight_C,-0.18128824742451358,True,158,0.0012722012115249925,1207,1125
24,weight_M,0.009903984167019628,True,158,0.0012722012115249925,1207,1125
24,weight_S,-0.1811037710998622,True,158,0.0012722012115249925,1207,1125
25,weight_C,-0.026905184191177135,True,143,0.0013409715596497396,1206,1125
25,weight_M,0.11553944464579005,True,143,0.0013409715596497396,1206,1125
25,weight_S,-0.018920696996277714,True,143,0.0013409715596497396,1206,1125
26,weight_C,-0.10164599021801751,True,141,0.0019737054371891105,1210,1125
26,weight_M,0.14890275259623553,True,141,0.0019737054371891105,1210,1125
26,weight_S,-0.1005768183578856,True,141,0.0019737054371891105,1210,1125
27,weight_C,-0.14238579735748896,True,143,0.014751724854327186,1197,1125
27,weight_M,0.08517659167311571,True,143,0.014751724854327186,1197,1125
27,weight_S,-0.07195580486867353,True,143,0.014751724854327186,1197,1125
28,weight_C,-0.09242348927933734,True,142,0.0006917605195129184,1194,1125
28,weight_M,0.1118498246213184,True,142,0.0006917605195129184,1194,1125
28,weight_S,-0.036334120113936795,True,142,0.0006917605195129184,1194,1125
29,weight_C,-0.16571844402600935,True,138,0.003047657638932888,1196,1125
29,weight_M,0.06648556596948073,True,138,0.003047657638932888,1196,1125
29,weight_S,-0.13469610064634374,True,138,0.003047657638932888,1196,1125
30,weight_C,0.010666522351270212,True,143,0.0006840735193174297,1208,1125
30,weight_M,0.16805692594279653,True,143,0.0006840735193174297,1208,1125
30,weight_S,0.029692556869103204,True,143,0.0006840735193174297,1208,1125
31,weight_C,-0.20772864024556248,True,135,0.004246599773181536,1196,1125
31,weight_M,0.1419262139533114,True,135,0.004246599773181536,1196,1125
31,weight_S,-0.11347993100569265,True,135,0.004246599773181536,1196,1125
32,weight_C,-0.09237147795783757,True,135,0.0010986726234984145,1201,1125
32,weight_M,0.16199324948557828,True,135,0.0010986726234984145,1201,1125
32,weight_S,0.02615223750911399,True,135,0.0010986726234984145,1201,1125
33,weight_C,0.00031665943892635214,True,148,0.008155442966661486,1214,1125
33,weight_M,0.1567252741070375,True,148,0.008155442966661486,1214,1125
33,weight_S,-0.10206852168275649,True,148,0.008155442966661486,1214,1125
34,weight_C,-0.0750502119308194,True,144,0.001973104682827964,1191,1125
34,weight_M,0.15276927993574282,True,144,0.001973104682827964,1191,1125
34,weight_S,-0.08619643294936406,True,144,0.001973104682827964,1191,1125
35,weight_C,-0.019616804176080298,True,124,0.00118956117521396,1198,1125
35,weight_M,0.12861998559838844,True,124,0.00118956117521396,1198,1125
35,weight_S,-0.06127102870348555,True,124,0.00118956117521396,1198,1125
36,weight_C,-0.1016312193978056,True,160,0.0024966290902489474,1193,1125
36,weight_M,0.10873289649608207,True,160,0.0024966290902489474,1193,1125
36,weight_S,-0.024792728432675697,True,160,0.0024966290902489474,1193,1125
