replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
80,b_C_vs_M,-0.04465791411610527,True,102,0.0006639916625617026,1053,990
80,b_S_vs_M,-0.027031568419207168,True,102,0.0006639916625617026,1053,990
81,b_C_vs_M,-0.04291717620059289,True,112,0.000975797233479625,1085,990
81,b_S_vs_M,-0.025533869879097854,True,112,0.000975797233479625,1085,990
82,b_C_vs_M,-0.0326897165170818,True,102,0.000894960312226134,1064,990
82,b_S_vs_M,-0.015552205425346468,True,102,0.000894960312226134,1064,990
83,b_C_vs_M,-0.050762273653760605,True,107,0.004204819898167622,1074,990
83,b_S_vs_M,-0.017281311165472376,True,107,0.004204819898167622,1074,990
84,b_C_vs_M,-0.03913747189925376,True,92,0.0007408992334552167,1047,990
84,b_S_vs_M,-0.03434028506270358,True,92,0.0007408992334552167,1047,990
85,b_C_vs_M,-0.03416713663066841,True,104,0.0006374474372474737,1068,990
85,b_S_vs_M,-0.0033125259045401374,True,104,0.0006374474372474737,1068,990
86,b_C_vs_M,-0.05028067722234603,True,108,0.0005679950745400841,1065,990
86,b_S_vs_M,-0.026651122197316322,True,108,0.0005679950745400841,1065,990
87,b_C_vs_M,-0.04125721628718946,True,108,0.0018134183292483064,1062,990
87,b_S_vs_M,-0.02874048432550828,True,108,0.0018134183292483064,1062,990
88,b_C_vs_M,-0.03867452405697178,True,109,0.002357360907629502,1059,990
88,b_S_vs_M,-0.0026875491214333096,True,109,0.002357360907629502,1059,990
89,b_C_vs_M,-0.037363224740358726,True,104,0.0005168629719786155,1055,990
89,b_S_vs_M,-0.03907556615072936,True,104,0.0005168629719786155,1055,990
90,b_C_vs_M,-0.03807693444615476,True,113,0.0013337648854826467,1066,990
90,b_S_vs_M,-0.021324182770982882,True,113,0.0013337648854826467,1066,990
91,b_C_vs_M,-0.037760259358255,True,108,0.0011284230790090666,1064,990
91,b_S_vs_M,-0.02120629917040847,True,108,0.0011284230790090666,1064,990
92,b_C_vs_M,-0.024981189533513526,True,108,0.00019649819195433071,1053,990
92,b_S_vs_M,-0.002294197049587887,True,108,0.00019649819195433071,1053,990
93,b_C_vs_M,-0.02573082319225633,True,124,0.0007341283097398454,1052,990
93,b_S_vs_M,-0.021147185270473757,True,124,0.0007341283097398454,1052,990
94,b_C_vs_M,-0.046081042625305824,True,96,0.0046274908984154095,1060,990
94,b_S_vs_M,-0.026214961621975574,True,96,0.0046274908984154095,1060,990
95,b_C_vs_M,-0.0319291730993226,True,109,0.0034275831571357607,1065,990
95,b_S_vs_M,-0.017391280837228105,True,109,0.0034275831571357607,1065,990
96,b_C_vs_M,-0.0436812772808064,True,106,0.0010278656551234722,1063,990
96,b_S_vs_M,-0.019535456563256975,True,106,0.0010278656551234722,1063,990
97,b_C_vs_M,-0.024251663690128822,True,98,0.0007684687786121414,1041,990
97,b_S_vs_M,-0.027745027726883364,True,98,0.0007684687786121414,1041,990
98,b_C_vs_M,-0.028037726568597293,True,102,0.0006640247269728006,1055,990
98,b_S_vs_M,-0.02311673984607123,True,102,0.0006640247269728006,1055,990
99,b_C_vs_M,-0.02607006112366276,True,109,0.0003582024949880802,1053,990
99,b_S_vs_M,0.004482870023706608,True,109,0.0003582024949880802,1053,990
100,b_C_vs_M,-0.03134758516734943,True,112,0.009119327570344726,1046,990
100,b_S_vs_M,-0.020742866509674846,True,112,0.009119327570344726,1046,990
101,b_C_vs_M,-0.04755712040532267,True,117,0.0017559627527776733,1064,990
101,b_S_vs_M,-0.00964361139907232,True,117,0.0017559627527776733,1064,990
102,b_C_vs_M,-0.040835168939048296,True,101,0.001813947612099076,1055,990
102,b_S_vs_M,-0.02523979909535817,True,101,0.001813947612099076,1055,990
103,b_C_vs_M,-0.030862985630999006,True,93,0.0008089768167858225,1046,990
103,b_S_vs_M,-0.028226395819223503,True,93,0.0008089768167858225,1046,990
104,b_C_vs_M,-0.0399744544020058,True,99,0.0008483085071357976,1054,990
104,b_S_vs_M,-0.035695930172796014,True,99,0.0008483085071357976,1054,990
105,b_C_vs_M,-0.030726064454950366,True,106,0.0035719118839812047,1046,990
105,b_S_vs_M,-0.023600560222054083,True,106,0.0035719118839812047,1046,990
106,b_C_vs_M,-0.039383629809992576,True,112,0.00032276435791744884,1065,990
106,b_S_vs_M,-0.017348402451322346,True,112,0.00032276435791744884,1065,990
107,b_C_vs_M,-0.04165874791878698,True,100,0.000356175488719801,1057,990
107,b_S_vs_M,-0.032177849985029455,True,100,0.000356175488719801,1057,990
108,b_C_vs_M,-0.02711158494244333,True,113,0.0020144512184303576,1054,990
108,b_S_vs_M,-0.026485181915649206,True,113,0.0020144512184303576,1054,990
109,b_C_vs_M,-0.04619214716418891,True,102,0.0012757560664127254,1052,990
109,b_S_vs_M,-0.023904585701644936,True,102,0.0012757560664127254,1052,990
110,b_C_vs_M,-0.0205698665728723,True,114,0.0009823500973064059,1059,990
110,b_S_vs_M,-0.01396900940886796,True,114,0.0009823500973064059,1059,990
111,b_C_vs_M,-0.032573773323081485,True,112,0.003846327521428883,1067,990
111,b_S_vs_M,-0.012328501606455175,True,112,0.003846327521428883,1067,990
112,b_C_vs_M,-0.03991430367337422,True,105,0.0010858901061010506,1054,990
112,b_S_vs_M,-0.01039281467197924,True,105,0.0010858901061010506,1054,990
113,b_C_vs_M,-0.037676571417271494,True,118,0.0013438743201554804,1055,990
113,b_S_vs_M,-0.03466000232321498,True,118,0.0013438743201554804,1055,990
114,b_C_vs_M,-0.03472088347760022,True,100,0.0022034268595994,1053,990
114,b_S_vs_M,-0.0220386744019604,True,100,0.0022034268595994,1053,990
115,b_C_vs_M,-0.03664478774077892,True,112,0.0005675237174593839,1057,990
115,b_S_vs_M,-0.024871634482472038,True,112,0.0005675237174593839,1057,990
116,b_C_vs_M,-0.03640068393217127,True,112,0.002849190533495971,1062,990
116,b_S_vs_M,-0.021522861068341573,True,112,0.002849190533495971,1062,990
117,b_C_vs_M,-0.027589243270841196,True,102,0.0005966796792078455,1070,990
117,b_S_vs_M,-0.024371792100716612,True,102,0.0005966796792078455,1070,990
118,b_C_vs_M,-0.016310640679369503,True,107,0.002458063247996911,1057,990
118,b_S_vs_M,-0.020857875828935554,True,107,0.002458063247996911,1057,990
119,b_C_vs_M,-0.03126361323377653,True,106,0.0011748456794276052,1057,990
119,b_S_vs_M,-0.022045794604189227,True,106,0.0011748456794276052,1057,990
120,b_C_vs_M,-0.0310300304175857,True,103,0.0017533808101042325,1050,990
120,b_S_vs_M,-0.020905475640795926,True,103,0.0017533808101042325,1050,990
121,b_C_vs_M,-0.041019381892984305,True,108,0.0077822464176207085,1057,990
121,b_S_vs_M,-0.019469101968303038,True,108,0.0077822464176207085,1057,990
122,b_C_vs_M,-0.04166345801293184,True,118,0.002682120750045147,1061,990
122,b_S_vs_M,-0.01841028913682427,True,118,0.002682120750045147,1061,990
123,b_C_vs_M,-0.035750827830874604,True,108,0.0008808276439438156,1077,990
123,b_S_vs_M,-0.027568882231972035,True,108,0.0008808276439438156,1077,990
124,b_C_vs_M,-0.03998834563517023,True,103,0.0005437836381023686,1060,990
124,b_S_vs_M,-0.016158980323018095,True,103,0.0005437836381023686,1060,990
125,b_C_vs_M,-0.050239750032783866,True,100,0.0012443226525146178,1064,990
125,b_S_vs_M,-0.014570912199726335,True,100,0.0012443226525146178,1064,990
126,b_C_vs_M,-0.027702239592594487,True,96,0.0034950923645573617,1078,990
