comparison,origin_cell,destination_cell,PROLIFIC_PID,origin_trial_order,destination_trial_order,origin_weight_M,origin_weight_S,origin_weight_C,destination_weight_M,destination_weight_S,destination_weight_C,delta_weight_M,delta_weight_S,delta_weight_C,origin_share_sent,destination_share_sent,delta_share_sent
KW Control to LT Control,kw_control,lt_control,66ec5a47eb3b78d9de16a447,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6651008461547118,0.310467251555438,0.02443190228985023,-0.06972319244909986,0.06934127097705253,0.00038192147204722804,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,66fa8891ce6034e440bb5ec8,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,66fd386d832556a63a82cd23,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7484564738128856,0.2241181293459907,0.027425396841123665,0.013632435209073979,-0.017007851232394733,0.003375416023320664,0.0833333333333333,0.4166666666666666,0.33333333333333326
KW Control to LT Control,kw_control,lt_control,67027e6f4542772b475935ac,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6313675806658176,0.34529477225990646,0.023337647074276043,-0.16998330632463798,0.174210436631415,-0.004227130306776957,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,671506aa5b141b865ddec00b,1,2,0.7247105410046907,0.25111932744758747,0.024170131547721904,0.5954825822119714,0.3827412284320614,0.021776189355967413,-0.1292279587927193,0.1316219009844739,-0.0023939421917544904,0.0,0.2916666666666666,0.2916666666666666
KW Control to LT Control,kw_control,lt_control,67185ee6a496b39bb781001c,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.654599576173129,0.3206258336389355,0.02477459018793547,-0.0802244624306826,0.07949985306055005,0.0007246093701324674,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6718ea85b24444087aaeb35b,2,1,0.747285608713868,0.22682194287474444,0.02589244841138765,0.7176309556798487,0.25543294634385894,0.026936097976292338,-0.029654653034019263,0.028611003469114493,0.0010436495649046862,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,671a64f3a766bb5b94d9f89a,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.7484564738128856,0.2241181293459907,0.027425396841123665,-0.05289441317756993,0.05303379371749925,-0.00013938053992933533,0.25,0.5833333333333333,0.33333333333333326
KW Control to LT Control,kw_control,lt_control,671aa20dd2eff1305ac83af5,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.7214308112126578,0.2518708562066857,0.026698332580656493,-0.0799200757777977,0.08078652057819424,-0.000866444800396507,0.1666666666666666,0.0,-0.1666666666666666
KW Control to LT Control,kw_control,lt_control,671be80dd312fef1ab1d7c31,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6651008461547118,0.310467251555438,0.02443190228985023,-0.06972319244909986,0.06934127097705253,0.00038192147204722804,1.0,1.0,0.0
KW Control to LT Control,kw_control,lt_control,671c1c699ca32031a83014e8,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.10754493492479966,0.1097715196401704,-0.0022265847153707524,0.0,0.0,0.0
KW Control to LT Control,kw_control,lt_control,671d68f0cf75beaa737fe99a,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7270089158503146,0.24614332647722914,0.026847757672456285,-0.00781512275349705,0.0050173458988437,0.002797776854653284,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,671e8a1e55becb8595564b4d,1,2,0.7247105410046907,0.25111932744758747,0.024170131547721904,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.08832746287709026,0.08933661932997794,-0.0010091564528876829,1.0,1.0,0.0
KW Control to LT Control,kw_control,lt_control,671f93838d7481cd8a0d137d,1,2,0.6475290386846746,0.3317661475520867,0.020704813763238718,0.6651008461547118,0.310467251555438,0.02443190228985023,0.01757180747003717,-0.021298895996648748,0.0037270885266115113,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,67202234fd2f16cdb9c34721,1,2,0.7964277519034667,0.17554450988327766,0.02802773821325554,0.7176309556798487,0.25543294634385894,0.026936097976292338,-0.07879679622361802,0.07988843646058127,-0.0010916402369632039,0.3333333333333333,0.3333333333333333,0.0
KW Control to LT Control,kw_control,lt_control,67215ddb4fe41f208fba792b,1,2,0.7995609570443725,0.17234118543327498,0.028097857522352596,0.6544732257241872,0.32107154025215956,0.024455234023653172,-0.14508773132018526,0.14873035481888458,-0.003642623498699423,0.4166666666666666,0.5833333333333333,0.16666666666666669
KW Control to LT Control,kw_control,lt_control,67224e48f4f4f3fff687820f,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6728a66faf35f882b75c5388,2,1,0.7477061929491076,0.22579889494468322,0.026494912106209252,0.7182400195448464,0.25474422240125416,0.027015758053899438,-0.029466173404261164,0.02894532745657094,0.0005208459476901857,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,672a35319c5a754a0358a842,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7484564738128856,0.2241181293459907,0.027425396841123665,0.013632435209073979,-0.017007851232394733,0.003375416023320664,0.25,0.5416666666666667,0.29166666666666674
KW Control to LT Control,kw_control,lt_control,672a556afa8f0c44bda988b3,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.7214308112126578,0.2518708562066857,0.026698332580656493,-0.03528711619404956,0.03431661332306968,0.0009705028709799529,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,672d533e0725ac855a0feab1,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.10754493492479966,0.1097715196401704,-0.0022265847153707524,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,672e86a538b9e142805a426e,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6592451239606861,0.31650686138476325,0.02424801465455068,-0.0755789146431255,0.07538088080637781,0.00019803383674767833,0.0,0.0,0.0
KW Control to LT Control,kw_control,lt_control,67332f2e872e84a2fc1afb0b,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.7484564738128856,0.2241181293459907,0.027425396841123665,-0.05289441317756993,0.05303379371749925,-0.00013938053992933533,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,673358282519927a2c5cf4c9,2,1,0.7983568938432501,0.17360022704942335,0.02804287910732649,0.5777441953137519,0.4012970549122865,0.020958749773961633,-0.22061269852949827,0.22769682786286316,-0.007084129333364858,0.4166666666666666,0.4583333333333333,0.04166666666666674
KW Control to LT Control,kw_control,lt_control,6734f38285a487704a4dc0e1,2,1,0.7084072414820392,0.2360778812497956,0.05551487726816529,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.07202416335443873,0.10437806552776982,-0.032353902173331076,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6734f4ed2cbd088a82b7f79e,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.12033484927910698,0.12290170389394939,-0.0025668546148423198,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,673654fe4689394b4c0bb101,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.5416666666666667,0.5,-0.04166666666666674
KW Control to LT Control,kw_control,lt_control,67366d50b1a10d4f69e6a1ac,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.5,0.5833333333333333,0.08333333333333326
KW Control to LT Control,kw_control,lt_control,673a596bdb0ad1f5359cf64b,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6363830781276004,0.34045594677756535,0.02316097509483422,-0.0984409604762112,0.09932996619917991,-0.0008890057229687803,0.5,0.5833333333333333,0.08333333333333326
KW Control to LT Control,kw_control,lt_control,673cebf921638a43957abea0,1,2,0.644324064343149,0.33434886933305397,0.021327066323796946,0.7270089158503146,0.24614332647722914,0.026847757672456285,0.08268485150716554,-0.08820554285582483,0.005520691348659339,0.3333333333333333,0.0416666666666666,-0.29166666666666674
KW Control to LT Control,kw_control,lt_control,673f63f734a88f90705704ea,1,2,0.7314833179809022,0.24407625304855812,0.02444042897053967,0.7182400195448464,0.25474422240125416,0.027015758053899438,-0.013243298436055762,0.010667969352696038,0.002575329083359768,0.3333333333333333,0.5416666666666667,0.20833333333333343
KW Control to LT Control,kw_control,lt_control,674073d8479b986ba8d799ec,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6902958571029703,0.28409049655497925,0.02561364634205055,-0.11105502988748528,0.1130061609264878,-0.0019511310390024489,0.4166666666666666,0.4166666666666666,0.0
KW Control to LT Control,kw_control,lt_control,6743905b3105844d1c76e0b5,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6902958571029703,0.28409049655497925,0.02561364634205055,-0.04452818150084137,0.042964515976593814,0.0015636655242475504,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,67450946b04fde22747d21e2,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.7214308112126578,0.2518708562066857,0.026698332580656493,-0.0799200757777977,0.08078652057819424,-0.000866444800396507,0.0,0.3333333333333333,0.3333333333333333
KW Control to LT Control,kw_control,lt_control,6745109c444973d1fa9f17d4,1,2,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.023727605610920688,0.021325735916082167,0.002401869694838611,0.2916666666666666,0.3333333333333333,0.04166666666666674
KW Control to LT Control,kw_control,lt_control,67460e257c0798f65d47f732,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.0984409604762112,0.09932996619917997,-0.0008890057229687803,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,674c8d7fe7f6ef790dd7649a,2,1,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.693409797223655,0.2807834826973948,0.025806720078950227,-0.06330813018305237,0.06322923981377876,7.889036927368615e-05,0.25,0.4166666666666666,0.16666666666666657
KW Control to LT Control,kw_control,lt_control,674d85e49df40f8d23e4416f,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6763099373317701,0.2820320618321799,0.041658000836049966,-0.1250409496586854,0.11094772620368842,0.014093223454996966,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,674e3d28cbbcc0e6969e497c,2,1,0.747285608713868,0.22682194287474444,0.02589244841138765,0.6363830781276004,0.34045594677756535,0.02316097509483422,-0.11090253058626753,0.11363400390282091,-0.002731473316553431,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,674f2d987faf13021ccc6de8,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.7484564738128856,0.2241181293459907,0.027425396841123665,-0.05289441317756993,0.05303379371749925,-0.00013938053992933533,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,674f4c0db6ecc63070c44d6d,1,2,0.7511431125319626,0.22282099075970763,0.026035896708329672,0.693409797223655,0.2807834826973948,0.025806720078950227,-0.05773331530830761,0.057962491937687155,-0.00022917662937944547,0.3333333333333333,0.0,-0.3333333333333333
KW Control to LT Control,kw_control,lt_control,674f598ded47fd75002ee276,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7321471494887948,0.2240370124508021,0.04381583806040308,-0.002676889115016845,-0.017088968127583343,0.01976585724260008,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,675116b37af67e7d9958a583,1,2,0.7436141316380389,0.23004848384176463,0.02633738452019649,0.7233688613089632,0.24953665224885158,0.027094486442185286,-0.02024527032907575,0.019488168407086948,0.0007571019219887974,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6752cf8ec289846cfdcd04b0,2,1,0.6534230279312444,0.325363439101631,0.021213532967124585,0.693409797223655,0.2807834826973948,0.025806720078950227,0.03998676929241063,-0.04457995640423623,0.004593187111825641,0.0,0.3333333333333333,0.3333333333333333
KW Control to LT Control,kw_control,lt_control,675c5393b9b2d381baa880c2,2,1,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.6902958571029703,0.28409049655497925,0.02561364634205055,-0.06642207030373715,0.06653625367136323,-0.00011418336762598902,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,675c64b95d8683943d557b71,1,2,0.7247105410046906,0.25111932744758747,0.0241701315477219,0.6535079475081452,0.3221259540516671,0.02436609844018762,-0.07120259349654534,0.07100662660407964,0.00019596689246572166,0.0,0.3333333333333333,0.3333333333333333
KW Control to LT Control,kw_control,lt_control,675c79491bbd4e232d192d78,2,1,0.7250881937087699,0.2502017861723643,0.024710020118865812,0.7431087623161966,0.22881338385575273,0.02807785382805066,0.018020568607426735,-0.0213884023166116,0.003367833709184847,0.0,0.3333333333333333,0.3333333333333333
KW Control to LT Control,kw_control,lt_control,675eccd5616a615b90c53f5d,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6592451239606861,0.31650686138476325,0.02424801465455068,-0.0755789146431255,0.07538088080637781,0.00019803383674767833,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,67605337c41b9ba5ae52a0c8,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6760674a9c67827bc76493f4,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7214308112126578,0.2518708562066857,0.026698332580656493,-0.013393227391153784,0.01074487562830026,0.0026483517628534924,0.3333333333333333,0.0,-0.3333333333333333
KW Control to LT Control,kw_control,lt_control,67606b4f53533eb280754db1,1,2,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.6313675806658176,0.34529477225990646,0.023337647074276043,-0.028743103072703557,0.026164561398423214,0.0025785416742804337,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6760b44aeaf09fa9989fbea9,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6592451239606861,0.31650686138476325,0.02424801465455068,-0.0755789146431255,0.07538088080637781,0.00019803383674767833,0.25,0.5,0.25
KW Control to LT Control,kw_control,lt_control,67612db5f1caee703cf4d8b8,2,1,0.7983568938432501,0.17360022704942335,0.02804287910732649,0.7270089158503146,0.24614332647722914,0.026847757672456285,-0.07134797799293557,0.07254309942780579,-0.0011951214348702062,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,6761adf900e5cf16c621131b,2,1,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.6592451239606861,0.31650686138476325,0.02424801465455068,-0.06956724250234347,0.06962908013393848,-6.183763159499714e-05,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6762a6c453dc00bbd597daad,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6651008461547118,0.310467251555438,0.02443190228985023,-0.06972319244909986,0.06934127097705253,0.00038192147204722804,0.4583333333333333,0.625,0.16666666666666669
KW Control to LT Control,kw_control,lt_control,6765faff976fdcf31c7dbd98,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6592451239606861,0.31650686138476325,0.02424801465455068,-0.0755789146431255,0.07538088080637781,0.00019803383674767833,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,676c8e8df63cc50e555f5b02,1,2,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.6303571645305273,0.3463919393489349,0.023250896120537844,-0.09845520193250235,0.09951415809811015,-0.0010589561656078328,0.375,0.3333333333333333,-0.041666666666666685
KW Control to LT Control,kw_control,lt_control,676ddb7025de5f8b463d008e,1,2,0.6672948484737621,0.3109039478562445,0.021801203669993465,0.5954825822119714,0.3827412284320614,0.021776189355967413,-0.07181226626179071,0.0718372805758169,-2.5014314026051976e-05,0.3333333333333333,0.125,-0.20833333333333331
KW Control to LT Control,kw_control,lt_control,6772fd60f775cd72008c803f,2,1,0.7247105410046907,0.25111932744758747,0.024170131547721904,0.6651008461547118,0.310467251555438,0.02443190228985023,-0.05960969484997891,0.0593479241078505,0.0002617707421283255,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6773e0b40f0b2ff8e3f09da3,1,2,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.6891439641149328,0.2847897250202247,0.0260663108648424,0.02903328037641173,-0.03434048584125854,0.005307205464846792,0.5,0.3333333333333333,-0.16666666666666669
KW Control to LT Control,kw_control,lt_control,67751fbf8a2226d994521789,2,1,0.7715572501077551,0.16592244856587485,0.06252030132636997,0.6819338571074661,0.2781823785743296,0.039883764318204215,-0.08962339300028899,0.11225993000845474,-0.022636537008165758,0.0,0.0,0.0
KW Control to LT Control,kw_control,lt_control,6775c9d9479703751fd280a0,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.10754493492479966,0.1097715196401704,-0.0022265847153707524,0.4166666666666666,0.5,0.08333333333333343
KW Control to LT Control,kw_control,lt_control,6776a8fcc1ca26458f048f29,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.10754493492479966,0.1097715196401704,-0.0022265847153707524,0.6666666666666667,0.75,0.08333333333333326
KW Control to LT Control,kw_control,lt_control,677703d847b1d7a5c0c3177b,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.0984409604762112,0.09932996619917997,-0.0008890057229687803,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,677be0f071b469bf550bf55f,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7270089158503146,0.24614332647722914,0.026847757672456285,-0.00781512275349705,0.0050173458988437,0.002797776854653284,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,677c744b5a9907b536f144ef,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6592451239606861,0.31650686138476325,0.02424801465455068,-0.1421057630297694,0.1454225257562718,-0.003316762726502321,0.5,0.3333333333333333,-0.16666666666666669
KW Control to LT Control,kw_control,lt_control,677d6b29b44ccabd2fce33cb,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.3333333333333333,0.4166666666666666,0.08333333333333326
KW Control to LT Control,kw_control,lt_control,677d8df4fb855e239a363f89,1,2,0.673915535233119,0.30449337349279704,0.021591091274083905,0.6896147846636403,0.28484945958202723,0.025535755754332392,0.015699249430521367,-0.019643913910769806,0.003944664480248487,0.1666666666666666,0.0,-0.1666666666666666
KW Control to LT Control,kw_control,lt_control,677ec934bf9e4c07a797864b,2,1,0.753608824986274,0.22021916379782788,0.02617201121589807,0.7484564738128856,0.2241181293459907,0.027425396841123665,-0.005152351173388414,0.003898965548162825,0.0012533856252255962,0.4166666666666666,0.5,0.08333333333333343
KW Control to LT Control,kw_control,lt_control,678566c2d8d97d8e408c6384,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7484564738128856,0.2241181293459907,0.027425396841123665,0.013632435209073979,-0.017007851232394733,0.003375416023320664,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,6785f697c1f2f14ed98ea5cd,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.16496780886285511,0.16937161114907395,-0.00440380228621878,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6787027230a5a1f3f6adad4b,2,1,0.7084072414820392,0.2360778812497956,0.0555148772681653,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.07202416335443873,0.10437806552776982,-0.032353902173331076,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,678799e90198a411946a4d05,1,2,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.7270089158503146,0.24614332647722914,0.026847757672456285,-0.029709011556392828,0.028589083593613118,0.0011199279627797445,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,678bf2a1a22602d74a2d098d,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6257356478853578,0.33770697425361357,0.03655737786102861,-0.10908839071845378,0.09658099367522813,0.01250739704322561,0.5,0.75,0.25
KW Control to LT Control,kw_control,lt_control,678c7dbb5dc35d491d791bce,2,1,0.7567179274067074,0.21755424288361602,0.02572782970967654,0.6313675806658176,0.34529477225990646,0.02333764707427604,-0.12535034674088985,0.12774052937629043,-0.0023901826354005007,0.0,0.0,0.0
KW Control to LT Control,kw_control,lt_control,678e39da4cd42707dbfb8f62,2,1,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.6819338571074661,0.2781823785743296,0.03988376431820422,0.021823173368945015,-0.04094783228715365,0.019124658918208613,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,679031685d8da047e45ba3c5,1,2,0.6601106837385211,0.31913021086148324,0.02075910539999561,0.6363830781276004,0.34045594677756535,0.02316097509483422,-0.023727605610920688,0.02132573591608211,0.002401869694838611,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,679032d7919ecf9731e95358,1,2,0.753608824986274,0.22021916379782788,0.02617201121589807,0.7270089158503146,0.24614332647722914,0.026847757672456285,-0.026599909135959443,0.025924162679401258,0.0006757464565582162,0.1666666666666666,0.3333333333333333,0.1666666666666667
KW Control to LT Control,kw_control,lt_control,6792b1e3e08ffea42164f5bb,1,2,0.7247105410046907,0.25111932744758747,0.024170131547721904,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.030904588939034805,0.029736527821074388,0.0011680611179603444,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,67ab317d4245c4e2b33e2753,1,2,0.7436141316380389,0.23004848384176463,0.02633738452019649,0.6891439641149328,0.2847897250202247,0.0260663108648424,-0.05447016752310607,0.054741241178460076,-0.0002710736553540871,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,67ac5678d6ff3c43d30b333f,1,2,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.6592451239606861,0.31650686138476325,0.02424801465455068,-0.06956724250234347,0.06962908013393848,-6.183763159499714e-05,0.125,0.0,-0.125
KW Control to LT Control,kw_control,lt_control,67acfb68c3860389b0c4db4b,2,1,0.6534230279312444,0.325363439101631,0.021213532967124585,0.7214308112126578,0.2518708562066857,0.026698332580656493,0.06800778328141344,-0.07349258289494531,0.005484799613531908,0.5,0.5833333333333333,0.08333333333333326
KW Control to LT Control,kw_control,lt_control,67b361ee899cfdd964fddf00,2,1,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.10754493492479966,0.1097715196401704,-0.0022265847153707524,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,67bc827bda4f8e3244e03c7a,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7460435092734893,0.22617513582291215,0.027781354903598565,0.011219470669677656,-0.014950844755473286,0.003731374085795564,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,67cb40e5562e803bd6532a64,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6535079475081452,0.3221259540516671,0.02436609844018762,-0.0813160910956664,0.08099997347328167,0.0003161176223846207,0.0,0.0,0.0
KW Control to LT Control,kw_control,lt_control,67cf0c70aa43b13b6168ecbf,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7214308112126578,0.2518708562066857,0.026698332580656493,-0.013393227391153784,0.01074487562830026,0.0026483517628534924,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,67d0a4ccb5587fff790273a7,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.5,0.6666666666666667,0.16666666666666674
KW Control to LT Control,kw_control,lt_control,67ee7da9117dd0baae454be2,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.04101808653815575,0.03972987469027642,0.0012882118478792469,0.2916666666666666,0.3333333333333333,0.04166666666666674
KW Control to LT Control,kw_control,lt_control,67f05d8a2b2f772e31167590,1,2,0.5743978953568136,0.40798585521811176,0.01761624942507457,0.6592451239606861,0.31650686138476325,0.02424801465455068,0.0848472286038725,-0.09147899383334851,0.0066317652294761095,0.5,0.4166666666666666,-0.08333333333333343
KW Control to LT Control,kw_control,lt_control,6813885e4fa46f733a3ebcc3,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.7484564738128856,0.2241181293459907,0.027425396841123665,0.013632435209073979,-0.017007851232394733,0.003375416023320664,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,681fb4307ad889766965fc3b,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6644395489685812,0.27418449443104925,0.0613759566003696,-0.07038448963523047,0.03305851385266381,0.03732597578256659,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,68235b144fe81cbe2c4a41a2,1,2,0.7247105410046907,0.25111932744758747,0.024170131547721904,0.6363830781276004,0.34045594677756535,0.02316097509483422,-0.08832746287709026,0.08933661932997788,-0.0010091564528876829,0.0,0.0,0.0
KW Control to LT Control,kw_control,lt_control,6835b0780e790391d50bc621,1,2,0.8013508869904555,0.17108433562849146,0.027564777381053,0.6938059520656559,0.28085585526866186,0.025338192665682248,-0.10754493492479966,0.1097715196401704,-0.0022265847153707524,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6839e3b9ecfc442ddb8bfee4,1,2,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6859207616156298,0.28826327161138676,0.025815966772983624,-0.048903276988181865,0.04713729103300132,0.0017659859551806233,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6877bfe8c0c3737680ecf16b,1,2,0.7983568938432501,0.17360022704942335,0.02804287910732649,0.7182400195448464,0.25474422240125416,0.027015758053899438,-0.08011687429840375,0.08114399535183081,-0.0010271210534270533,0.5,0.5,0.0
KW Control to LT Control,kw_control,lt_control,6888ef1c4b2aaea8b61ec0e3,1,2,0.7983568938432501,0.17360022704942335,0.02804287910732649,0.7484564738128856,0.2241181293459907,0.027425396841123665,-0.049900420030364545,0.05051790229656736,-0.0006174822662028262,0.3333333333333333,0.6666666666666667,0.3333333333333334
KW Control to LT Control,kw_control,lt_control,68a83eface48a4e4cd943a38,2,1,0.7288123664630296,0.24687778125082477,0.024309852286145676,0.6819338571074661,0.2781823785743296,0.039883764318204215,-0.04687850935556348,0.031304597323504824,0.015573912032058539,0.2083333333333333,0.4166666666666666,0.2083333333333333
KW Control to LT Control,kw_control,lt_control,69175adfb0a9c60f05294e94,2,1,0.7348240386038116,0.24112598057838544,0.024049980817803,0.6363830781276004,0.3404559467775654,0.02316097509483422,-0.0984409604762112,0.09932996619917997,-0.0008890057229687803,0.5,0.5,0.0
