subject_id,treatment_cell,b_S_vs_M,b_C_vs_M,n_substantive_hp,weight_M,weight_S,weight_C
control_kwlt::5fd8ea198512a801831f6b85,lt_control,0.33287132437862793,0.8870788187009453,4,0.6099651160165996,0.33356713509146285,0.056467748891937494
control_kwlt::5fd9227fbeeb773aa4d6c986,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5fdbdc853ce8060db67cf718,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5fe33a4cbf9ae4f929bad4b4,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5ff8586d4939670266b6623f,lt_control,-0.43292701882826806,-0.03844273107017893,3,0.7460435092734893,0.22617513582291215,0.027781354903598565
control_kwlt::5ffa2123b5a05a3b17839781,lt_control,-0.0617136494751363,-0.050676529070690035,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::600f455bb9d3f7107e673797,lt_control,-0.2699382286822284,-0.029516683185839835,2,0.7233688613089632,0.24953665224885158,0.027094486442185286
control_kwlt::601171f52ffe110619bc0d93,lt_control,-0.029870081863501652,0.44239752610498245,3,0.6774853305326427,0.2820242849417427,0.040490384525614605
control_kwlt::601a67866e12e328676f82da,lt_control,-0.20869228974964069,-0.00954402011266275,1,0.7142810798622194,0.2584576702188187,0.02726124991896183
control_kwlt::601ac0440ae554365a73246b,lt_control,-0.4294591868289597,-0.04038152156795794,3,0.7456166311746436,0.22667347524940568,0.027709893575950682
control_kwlt::6028e8deb16a4524f12629de,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::60299d096ab1b93a43d650a7,lt_control,0.6974165068802903,-0.041918484913020464,4,0.5777441953137519,0.4012970549122865,0.020958749773961633
control_kwlt::602ba5af8055272f9a36e3fe,lt_control,0.20728214085851063,0.4608448768739449,2,0.6423211975706404,0.31876239439532106,0.03891640803403837
control_kwlt::602bebe42e34a23d1d0f72a3,lt_control,0.35001768983694315,-0.030179754516424233,3,0.6313675806658176,0.34529477225990646,0.023337647074276043
control_kwlt::6038699f5cdecc243c343024,lt_control,0.6974165068802903,-0.041918484913020464,4,0.5777441953137519,0.4012970549122865,0.020958749773961633
control_kwlt::604e18398d5d8c1c8b03ffcf,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::606ca47dac67cbdff9177d6b,lt_control,-0.03994212704579946,-0.034355199091691005,3,0.6902958571029703,0.28409049655497925,0.02561364634205055
control_kwlt::607a6e0e8c59acb5ea6bcd9d,lt_control,-0.012195746195124967,-0.019569750495561946,2,0.6859207616156298,0.28826327161138676,0.025815966772983624
control_kwlt::607a7b7d300ce256f51706bd,lt_control,0.35680540695951446,-0.03216206362779759,3,0.6303571645305273,0.3463919393489349,0.023250896120537844
control_kwlt::607be962688dfb9c1aea6cba,lt_control,0.5479580287500445,-0.037610646755262336,3,0.6009107647401829,0.377130693165245,0.02195854209457211
control_kwlt::6083e9c30efe49134bb0e89f,lt_control,0.4054740095870525,-0.030701425204067857,2,0.6228409042535668,0.3541748127790127,0.02298428296742061
control_kwlt::608ef46bbc5de958af2d6183,lt_control,-0.0617136494751363,-0.050676529070690035,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::609428df71e61cae4b2a67f3,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::6096737b818f6637da9e995f,lt_control,-0.2297801079526741,-0.026633458153285116,2,0.7176309556798487,0.25543294634385894,0.026936097976292338
control_kwlt::60a5319f80178fadc66d833a,lt_control,0.23611792323306724,-0.007750526821043635,1,0.6484058389618463,0.32702533097915953,0.02456883005899412
control_kwlt::60ab9f9b5d9fdbefa2c95187,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::60ae47392195f5455ef262a9,lt_control,0.19790400198000946,-0.022481820946910498,2,0.6544732257241872,0.32107154025215956,0.024455234023653172
control_kwlt::60aed9850592d6678e2c06ba,lt_control,-0.24967046032542345,-0.012448044664391925,1,0.7201579966200553,0.2524141807839747,0.027427822595970007
control_kwlt::60bb9dd521d84c33662850ae,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::60cda1a1667997365f21e809,lt_control,-0.0617136494751363,-0.050676529070690035,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::60ce242113ef03f34d95c848,lt_control,0.1683230347431761,-0.03886078796577347,3,0.6592451239606861,0.31650686138476325,0.02424801465455068
control_kwlt::60d0709ffc9b494cf65a266c,lt_control,0.19790400198000946,-0.022481820946910498,2,0.6544732257241872,0.32107154025215956,0.024455234023653172
control_kwlt::60d8aeaa2b64cb81ede60f67,lt_control,-0.0617136494751363,-0.050676529070690035,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::60d8f98d9d58bf54aeb8438a,lt_control,-0.03462196127303281,-0.015062910351435086,1,0.6891439641149328,0.2847897250202247,0.0260663108648424
