replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
37,weight_C,-0.27789363787947385,True,100,0.0011978831544827706,1057,990
37,weight_S,-0.1539558754891116,True,100,0.0011978831544827706,1057,990
38,weight_C,-0.3544520162571025,True,109,0.0028113862065151096,1054,990
38,weight_S,-0.2764974762561831,True,109,0.0028113862065151096,1054,990
39,weight_C,-0.18680786833550045,True,104,0.000820575697695558,1054,990
39,weight_S,-0.16932264104949005,True,104,0.000820575697695558,1054,990
40,weight_C,-0.22513479012826199,True,106,0.00443440827918784,1055,990
40,weight_S,-0.14017578072097311,True,106,0.00443440827918784,1055,990
41,weight_C,-0.28014719116718406,True,99,0.0005580945751972877,1066,990
41,weight_S,-0.19077624975932067,True,99,0.0005580945751972877,1066,990
42,weight_C,-0.1823583583961634,True,102,0.0008836217223868736,1056,990
42,weight_S,-0.08745816491784947,True,102,0.0008836217223868736,1056,990
43,weight_C,-0.259591317761399,True,116,0.0023728979796433514,1067,990
43,weight_S,-0.14956441389237726,True,116,0.0023728979796433514,1067,990
44,weight_C,-0.23608007330511868,True,106,0.0017332531460407807,1061,990
44,weight_S,-0.1848911209846372,True,106,0.0017332531460407807,1061,990
45,weight_C,-0.263490992579049,True,107,0.0017496510533225873,1055,990
45,weight_S,-0.2673370004789183,True,107,0.0017496510533225873,1055,990
46,weight_C,-0.26019739732753333,True,108,0.0010395991551201966,1063,990
46,weight_S,-0.15299284848054356,True,108,0.0010395991551201966,1063,990
47,weight_C,-0.3023792170781302,True,105,0.0011733458014304698,1052,990
47,weight_S,-0.20310525208698116,True,105,0.0011733458014304698,1052,990
48,weight_C,-0.291171238114455,True,107,0.00041269665308485415,1065,990
48,weight_S,-0.29940109353861294,True,107,0.00041269665308485415,1065,990
49,weight_C,-0.17060059691707868,True,89,0.0005700185889241927,1050,990
49,weight_S,-0.18694683666267142,True,89,0.0005700185889241927,1050,990
50,weight_C,-0.20832542953986172,True,110,0.0010733355746364026,1056,990
50,weight_S,-0.22155992097002108,True,110,0.0010733355746364026,1056,990
51,weight_C,-0.2706516271965183,True,99,0.0016096776897719378,1061,990
51,weight_S,-0.18125333529260135,True,99,0.0016096776897719378,1061,990
52,weight_C,-0.1745328766015257,True,116,0.0016681839491206052,1063,990
52,weight_S,-0.17119119323268178,True,116,0.0016681839491206052,1063,990
53,weight_C,-0.28649830866884,True,102,0.0012316699547860743,1059,990
53,weight_S,-0.2909750861729197,True,102,0.0012316699547860743,1059,990
54,weight_C,-0.2463739858509016,True,101,0.0019911808456882785,1056,990
54,weight_S,-0.19078039802039404,True,101,0.0019911808456882785,1056,990
55,weight_C,-0.2091510229453028,True,109,0.0014942981029819613,1050,990
55,weight_S,-0.13545733867601864,True,109,0.0014942981029819613,1050,990
