frame_id,PROLIFIC_PID,treatment,Market,allocation_kept,share_sent,cell,fitted_probability_N,fitted_probability_M,fitted_probability_S,fitted_probability_C,fitted_probability_sum,dominant_fitted_category
66b3803e04f33f1bdbfd2ecd|kw|0,66b3803e04f33f1bdbfd2ecd,kw,0,6.0,0.5,kw_control,0.20095562738128403,0.578336427536698,0.18101917837970857,0.03968876670230937,1.0,M
66b3dc1490445aa410abd41e|lt|1,66b3dc1490445aa410abd41e,lt,1,6.0,0.5,lt_market,0.2407749892386367,0.09236610008928026,0.35551466822440114,0.31134424244768183,1.0,S
66b61fbd217f905382984b89|lt|1,66b61fbd217f905382984b89,lt,1,12.0,0.0,lt_market,0.21311490226607244,0.580987221095416,0.06734520099924314,0.13855267563926843,1.0,M
66baeb26193b68793e6575f2|lt|0,66baeb26193b68793e6575f2,lt,0,6.0,0.5,lt_control,0.21548238872507414,0.3935347662436407,0.34800414103380467,0.04297870399748057,1.0,M
66bb7d98f671be44c2871236|lt|1,66bb7d98f671be44c2871236,lt,1,10.0,0.16666666666666666,lt_market,0.3357767117613912,0.10917109292844536,0.21519430896261757,0.3398578863475459,1.0,C
66bcad01dafba28daa9de5f5|lt|1,66bcad01dafba28daa9de5f5,lt,1,10.0,0.16666666666666666,lt_market,0.6410250901089982,0.150209778763432,0.12005137377829438,0.08871375734927534,0.9999999999999999,N
66bd25fdae3afa8b2a215da6|kw|0,66bd25fdae3afa8b2a215da6,kw,0,6.0,0.5,kw_control,0.5232049084797714,0.289409909290533,0.10956046172294273,0.07782472050675282,1.0,N
66bebe02e300bb97421dc376|lt|1,66bebe02e300bb97421dc376,lt,1,9.0,0.25,lt_market,0.21548238872507416,0.3935347662436405,0.34800414103380484,0.04297870399748058,1.0,M
66c215f37fb5c5aced53c73e|kw|1,66c215f37fb5c5aced53c73e,kw,1,12.0,0.0,kw_market,0.6410250901089982,0.150209778763432,0.12005137377829438,0.08871375734927534,0.9999999999999999,N
66c24e9899628532dd846326|kw|1,66c24e9899628532dd846326,kw,1,10.5,0.125,kw_market,0.33084698498665666,0.11100332828334872,0.3836462357206364,0.17450345100935827,1.0,S
66c290bb20faa822520e73e3|kw|1,66c290bb20faa822520e73e3,kw,1,12.0,0.0,kw_market,0.24971056401007374,0.40361501070682887,0.1953885766918968,0.15128584859120053,1.0,M
66cba302d70a26c630d75afc|kw|0,66cba302d70a26c630d75afc,kw,0,8.0,0.3333333333333333,kw_control,0.20095562738128403,0.578336427536698,0.18101917837970857,0.03968876670230937,1.0,M
66cf21b57ed16b335a50bddf|kw|0,66cf21b57ed16b335a50bddf,kw,0,6.0,0.5,kw_control,0.3089707293341225,0.42493458420673746,0.2110899905819677,0.05500469587717232,0.9999999999999999,M
66d0217be06f8783cc04f0a7|kw|0,66d0217be06f8783cc04f0a7,kw,0,10.0,0.16666666666666666,kw_control,0.15635105772578206,0.7561096061808972,0.05567939927270232,0.03185993682061842,0.9999999999999999,M
66d045a6b838b2a1ff99653a|lt|1,66d045a6b838b2a1ff99653a,lt,1,10.0,0.16666666666666666,lt_market,0.39429759926794666,0.44599058960185406,0.09546138882622593,0.06425042230397333,1.0,M
66d3755f3cb79a7b15921f8c|kw|1,66d3755f3cb79a7b15921f8c,kw,1,12.0,0.0,kw_market,0.2302877304801154,0.08752251817007362,0.1875771407589385,0.4946126105908725,1.0,C
66d85bf2a76bd30f73bf7d6a|kw|1,66d85bf2a76bd30f73bf7d6a,kw,1,10.0,0.16666666666666666,kw_market,0.5417136728572249,0.1381434118102949,0.11069659176930184,0.2094463235631783,0.9999999999999999,N
66d87a86976e6622bb873a30|lt|1,66d87a86976e6622bb873a30,lt,1,9.0,0.25,lt_market,0.5417136728572253,0.138143411810295,0.11069659176930163,0.20944632356317816,1.0,N
66debd6416b5185254e88395|kw|1,66debd6416b5185254e88395,kw,1,9.0,0.25,kw_market,0.5417136728572249,0.13814341181029494,0.11069659176930195,0.20944632356317808,0.9999999999999998,N
66df3be52e3a37738fecdf1a|lt|0,66df3be52e3a37738fecdf1a,lt,0,4.0,0.6666666666666666,lt_control,0.20095562738128378,0.5783364275366983,0.18101917837970855,0.03968876670230933,1.0,M
66e18dd39ec0f599d774111a|kw|1,66e18dd39ec0f599d774111a,kw,1,10.0,0.16666666666666666,kw_market,0.6410250901089982,0.150209778763432,0.12005137377829438,0.08871375734927534,0.9999999999999999,N
