subject_id,subject_effect_S,subject_effect_C,subject_weight_M,subject_weight_S,subject_weight_C
control_kwlt::66635a6203c74dea6837a118,0.33438463089010895,-0.04541896539958557,0.6444850545904034,0.3328054779853361,0.022709467424260502
control_kwlt::6666c0a8a6946a690bc0cdbf,-0.022650075677273375,-0.0649619185415378,0.7045254419652303,0.2709663320956802,0.024508225939089495
control_kwlt::666775aeaff08da8a359a0ba,0.2934357239989487,-0.09051568370868389,0.6523219409782582,0.3256887653011594,0.021989293720582306
control_kwlt::6669a9dd31aed01f0969b063,-0.6498440962506293,-0.10827162040531577,0.7942525364440723,0.17902558415158148,0.026721879404346147
control_kwlt::66706bf3288568808d36ff2c,0.5843045484947537,-0.08382297674210826,0.60003986966893,0.3797153219588151,0.020244808372254952
control_kwlt::66719e649384370db5e1b1c9,-0.007237253851305408,-0.09688516547417071,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::6672e5e2b99cab96498a3126,0.2934357239989488,-0.09051568370868389,0.6523219409782582,0.3256887653011594,0.021989293720582306
control_kwlt::6673eea04e15d2d270aa7ff8,0.1295796005831896,-0.0668653989065122,0.6798115305212374,0.2966504722995341,0.023537997179228443
control_kwlt::66747a68ffbb5cc37d6d2773,0.1533563288985605,-0.08542586276204685,0.6761505173927945,0.3008791247848613,0.022970357822344203
control_kwlt::6678828c7f4f962c707ab60c,-0.007237253851305405,-0.09688516547417071,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::6682504bc0252a33b4c4406e,0.5843045484947537,-0.08382297674210826,0.60003986966893,0.3797153219588151,0.020244808372254952
control_kwlt::6682c269b9b9b8b8bcdffa07,0.0003132306150311667,0.3507651073573275,0.6918312033390487,0.2717065029846486,0.03646229367630274
control_kwlt::668321718205177075b07f40,0.3909713290537328,-0.0769936320055144,0.634980987092963,0.34336429518403,0.021654717723006943
control_kwlt::668525b0e1eff8d40c686ec0,-0.02705328404935862,-0.06396542911309336,0.7052061472643456,0.2702355558902132,0.024558296845441235
control_kwlt::6685b14fabbdf1d4cd38e9d0,0.17531712663406748,-0.0861045184125515,0.6724717973678082,0.3047077725600373,0.02282043007215458
control_kwlt::6687a66faa865642f33dc043,-0.3206100898020263,-0.10283750113790686,0.7502246912669789,0.22452056836949066,0.02525474036353044
control_kwlt::668bf2f5dfd0a6bf4125f1aa,-0.007237253851305405,-0.09688516547417071,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::668edc4e7f59ae2c7858032f,-0.23799628900253617,-0.08884379681815424,0.7379589815877461,0.23688279144015742,0.025158226972096513
control_kwlt::66902beeac0559a80fe53186,0.1852928649438407,-0.06948103632754579,0.6705193543113465,0.3063493050289771,0.023131340659676494
control_kwlt::66912bb9401dfb0ab6027e4c,-0.007237253851305405,-0.09688516547417071,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::66956ab371a84d32198ee4f1,0.04400168241560645,0.37010917702032947,0.6844577654112571,0.2787924722757823,0.03674976231296058
control_kwlt::669a88248079035630cd7587,0.5843045484947537,-0.08382297674210826,0.60003986966893,0.3797153219588151,0.020244808372254952
control_kwlt::669f483731a6e90c5f0e341c,0.41103045166253,-0.07752436337901891,0.631417770061271,0.34706903249265575,0.021513197446073322
control_kwlt::66a68f5a8f00fcc4e3ed4db5,-0.23180507022497046,-0.06313076581119031,0.7365496582452213,0.2376886346501577,0.025761707104621
control_kwlt::66ae6229ffbaa5975422455e,-0.3562904950376739,0.4133027434301328,0.7422544610673396,0.21585160899184574,0.04189392994081466
control_kwlt::66ae868b17efd9b24826809f,-0.23799628900253625,-0.08884379681815441,0.7379589815877461,0.2368827914401574,0.025158226972096513
control_kwlt::66b20339b1ea6c44133d8841,-0.07519846282858338,-0.07734215797171387,0.7130232293722762,0.26245542244939146,0.02452134817833223
control_kwlt::66ba656b9769323a25debda9,0.3909713290537321,-0.07699363200551429,0.6349809870929631,0.3433642951840299,0.021654717723006946
control_kwlt::66baeb26193b68793e6575f2,-0.037028211238415716,-0.049910679556004534,0.7065295920753156,0.2685132569485028,0.02495715097618155
control_kwlt::66bba69a028672278914afe8,-0.566441325571,2.161706375444028,0.6364067491200542,0.15645075486404883,0.2071424960158969
control_kwlt::66c3578812da7fda730611d2,0.21769537177305537,-0.07298449268749291,0.6650805280058968,0.31207011815107477,0.022849353843028376
control_kwlt::66c715bdcfed428be15f400d,-0.08075052074853288,-0.07703849114413171,0.7138838887155979,0.2615553188327843,0.024560792451617817
control_kwlt::66c76d8601fd9674a3062c66,0.20677431862630707,-0.07236980336436297,0.6669282578516106,0.31014003705106297,0.022931705097326383
control_kwlt::66c78c62b3a7d6a44ef5e96b,-0.037028211238415716,-0.049910679556004534,0.7065295920753156,0.2685132569485028,0.02495715097618155
control_kwlt::66cbb62255e119f746ff9694,-0.4409352792465195,-0.0816523490348704,0.7665760544814136,0.20701684985190794,0.026407095666678433
control_kwlt::66ccf16c299b596f56830f1e,0.1533563288985605,-0.08542586276204685,0.6761505173927945,0.3008791247848613,0.022970357822344203
control_kwlt::66cdd9177bafb0d2d4ca488c,-0.6498440962506293,-0.10827162040531581,0.7942525364440723,0.17902558415158148,0.026721879404346147
control_kwlt::66cddc1046e1bbb7142db108,-0.3093892266826203,-0.05752538362278877,0.7477230463015025,0.22594418168539493,0.026332772013102516
control_kwlt::66ce77e3d21bb5b5d6a83d37,-0.05560694727138602,-0.06418500191075042,0.7097161495353717,0.26556141540272793,0.02472243506190034
control_kwlt::66cf368865143e842d98389d,-0.45650575089930234,-0.06993500196987541,0.7684402354176445,0.20477013192442506,0.026789632657930423
control_kwlt::66d20f7f74d51c4de3cf0cce,0.2934357239989487,-0.09051568370868383,0.6523219409782582,0.3256887653011594,0.021989293720582306
control_kwlt::66d6eca37ee58663933041c9,0.4861343145604135,-0.019371484826479542,0.617077262967725,0.36067223083974453,0.022250506192530422
control_kwlt::66d931362ce64ae2b9c59fce,-0.037028211238415716,-0.049910679556004534,0.7065295920753156,0.2685132569485028,0.02495715097618155
control_kwlt::66d9f094c75201b676af64e9,-0.1581280366712871,-0.029572337722922386,0.7248774981563603,0.24893596340854568,0.026186538435093998
control_kwlt::66db8a4bf336df22101e0e4b,-0.2545498741506202,-0.08849723664086197,0.7403859053370793,0.2343575046484337,0.02525659001448706
control_kwlt::66e02a26f917d7b8ebf7cb72,-0.3440397415970282,0.4172008143210751,0.7404558212015044,0.21759648858835784,0.04194769021013772
control_kwlt::66e4970deb6632c346bf3982,0.2934357239989488,-0.09051568370868389,0.6523219409782582,0.3256887653011594,0.021989293720582306
control_kwlt::66e55fbb5f438f51e9340c93,-0.18267728822434978,0.43171182949764986,0.7171826795009819,0.24170118566606313,0.04111613483295499
control_kwlt::66e56dcf49c32bae8e4bfb87,-0.32061008980202593,-0.1028375011379067,0.7502246912669788,0.2245205683694907,0.02525474036353043
control_kwlt::66e5e0262fb2c24edceb8e26,0.1852928649438407,-0.06948103632754563,0.6705193543113465,0.3063493050289771,0.023131340659676508
control_kwlt::66ea8a49fe8d363b3ab1c952,-0.1854760976205955,-0.04318650001804199,0.7292653730690737,0.24473386547422327,0.026000761456703023
control_kwlt::66eada82e2a59d472d2dd086,-0.007237253851305399,-0.09688516547417071,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::66ec20c9c0f487f5c4f0e2b0,0.6939931086958068,-0.054927369062145445,0.5792439786117051,0.40068488818722486,0.02007113320107001
control_kwlt::66ec5a47eb3b78d9de16a447,0.17531712663406748,-0.0861045184125515,0.6724717973678082,0.3047077725600373,0.02282043007215458
control_kwlt::66fa8891ce6034e440bb5ec8,-0.007237253851305391,-0.09688516547417063,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::66fc2faee6c238d0637d8f69,-0.2810447347250576,-0.024582493179788036,0.7429722397804471,0.22999815601001022,0.027029604209542625
control_kwlt::66fd386d832556a63a82cd23,-0.320610089802026,-0.10283750113790659,0.7502246912669789,0.2245205683694907,0.02525474036353043
control_kwlt::67027e6f4542772b475935ac,0.022412658475972083,-0.08434606658341132,0.6976573300112204,0.2785586596008426,0.02378401038793697
control_kwlt::671506aa5b141b865ddec00b,0.5239130419284102,-0.06424912935258685,0.6108586443693477,0.368098154394942,0.021043201235710303
control_kwlt::67185ee6a496b39bb781001c,0.2696891229562333,-0.06026935032852053,0.6559644004442851,0.3212337626879113,0.022801836867803627
control_kwlt::6718ea85b24444087aaeb35b,-0.33863357434023816,-0.05262131594424941,0.7517879857433389,0.2215935196068823,0.026618494649778696
control_kwlt::671a64f3a766bb5b94d9f89a,-0.6498440962506293,-0.10827162040531581,0.7942525364440723,0.17902558415158148,0.026721879404346147
control_kwlt::671aa20dd2eff1305ac83af5,-0.5830219661092217,-0.09385592295140054,0.785549496746285,0.18766249818027936,0.026788005073435546
control_kwlt::671be80dd312fef1ab1d7c31,0.17531712663406748,-0.0861045184125515,0.6724717973678082,0.3047077725600373,0.02282043007215458
control_kwlt::671c1c699ca32031a83014e8,-0.32061008980202593,-0.1028375011379067,0.7502246912669788,0.2245205683694907,0.02525474036353043
control_kwlt::671d68f0cf75beaa737fe99a,-0.1553771236890903,-0.09147248098719209,0.7256361973889516,0.2497247940887009,0.02463900852234756
control_kwlt::671e8a1e55becb8595564b4d,0.3909713290537321,-0.07699363200551429,0.6349809870929631,0.3433642951840299,0.021654717723006946
control_kwlt::671f93838d7481cd8a0d137d,0.5442350110190741,-0.06728028103301974,0.6071856889282936,0.3719695617069417,0.020844749364764777
control_kwlt::67202234fd2f16cdb9c34721,-0.4916251993333106,-0.06522310134973658,0.7730407514102574,0.19986777741025255,0.027091471179490012
control_kwlt::67215ddb4fe41f208fba792b,-0.19041506475032052,-0.06306195626778041,0.7303908158834492,0.2440787502311611,0.02553043388538968
control_kwlt::67224e48f4f4f3fff687820f,-0.007237253851305399,-0.09688516547417071,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::67261e11a3b1f0efae30f22e,0.4068476600808078,-0.04715708442114969,0.6317153862014153,0.3460955486044679,0.02218906519411678
control_kwlt::6728a66faf35f882b75c5388,-0.3759229735183013,-0.04079412592774839,0.7567802696136874,0.21608976525851212,0.02712996512780048
control_kwlt::672a35319c5a754a0358a842,-0.320610089802026,-0.10283750113790659,0.7502246912669789,0.2245205683694907,0.02525474036353043
control_kwlt::672a556afa8f0c44bda988b3,-0.449646139435127,-0.08125165580029077,0.7677490506853534,0.2057893682845475,0.026461581030099178
control_kwlt::672d533e0725ac855a0feab1,-0.32061008980202593,-0.10283750113790675,0.7502246912669788,0.2245205683694907,0.02525474036353043
control_kwlt::672e86a538b9e142805a426e,0.09243034474969176,-0.0833679791635614,0.6862341784314581,0.29037831362528255,0.023387507943259448
control_kwlt::67332f2e872e84a2fc1afb0b,-0.6498440962506293,-0.10827162040531581,0.7942525364440723,0.17902558415158148,0.026721879404346147
control_kwlt::673358282519927a2c5cf4c9,0.3364728568204335,-0.07748427546770448,0.6446099599194544,0.333394097579513,0.021995942501032643
control_kwlt::6734f38285a487704a4dc0e1,0.3014612298962935,0.3601268396897073,0.6424216796802412,0.3235926359084453,0.033985684411313444
control_kwlt::6734f4ed2cbd088a82b7f79e,0.15335632889856046,-0.08542586276204688,0.6761505173927944,0.3008791247848613,0.022970357822344203
control_kwlt::673654fe4689394b4c0bb101,-0.0072372538513053985,-0.09688516547417063,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::67366d50b1a10d4f69e6a1ac,-0.007237253851305399,-0.09688516547417071,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::673a596bdb0ad1f5359cf64b,0.29343572399894874,-0.09051568370868383,0.6523219409782582,0.3256887653011594,0.021989293720582306
control_kwlt::673cebf921638a43957abea0,0.1390275676407629,-0.05334171990714554,0.6780113806149914,0.29819742127719995,0.023791198107808637
control_kwlt::673f63f734a88f90705704ea,-0.19041506475032038,-0.06306195626778038,0.7303908158834492,0.2440787502311611,0.02553043388538968
control_kwlt::674073d8479b986ba8d799ec,-0.29742792023069275,-0.09029655780075396,0.746653303724191,0.22790438546570096,0.025442310810107973
control_kwlt::6743905b3105844d1c76e0b5,0.022412658475972107,-0.0843460665834113,0.6976573300112204,0.2785586596008426,0.023784010387936965
control_kwlt::67450946b04fde22747d21e2,-0.5830219661092219,-0.09385592295140038,0.785549496746285,0.18766249818027933,0.02678800507343556
control_kwlt::6745109c444973d1fa9f17d4,0.5843045484947539,-0.08382297674210826,0.60003986966893,0.3797153219588151,0.020244808372254952
control_kwlt::67460e257c0798f65d47f732,0.2934357239989487,-0.09051568370868383,0.6523219409782582,0.3256887653011594,0.021989293720582306
control_kwlt::674c8d7fe7f6ef790dd7649a,-0.2653215916572067,-0.07008708001270933,0.7416033990374231,0.23262379502966257,0.02577280593291424
control_kwlt::674d85e49df40f8d23e4416f,-0.38256757055079194,0.3931925162179306,0.7464575385827015,0.21223357247175795,0.04130888894554062
control_kwlt::674e3d28cbbcc0e6969e497c,0.25056043846715614,-0.07176020694986578,0.6594390737126578,0.31789192119736887,0.022669005089973493
control_kwlt::674f2d987faf13021ccc6de8,-0.6498440962506293,-0.10827162040531581,0.7942525364440723,0.17902558415158148,0.026721879404346147
control_kwlt::674f4c0db6ecc63070c44d6d,-0.2295215068933008,-0.05644075543374007,0.7360816643491723,0.2380011274557733,0.025917208195054293
control_kwlt::674f598ded47fd75002ee276,-0.2791137394638515,0.3614540368448068,0.7331266584694749,0.22763372739954119,0.0392396141309839
control_kwlt::675116b37af67e7d9958a583,-0.21479803454234542,-0.04263802545842859,0.7336300726203095,0.240186353442918,0.026183573936772488
control_kwlt::6751aca3df77a73a16f32127,-0.10580483698852944,-0.028290965225515108,0.71685781417592,0.2572354226863671,0.02590676313771291
control_kwlt::6752cf8ec289846cfdcd04b0,0.24354177794657242,-0.05336251321889488,0.6603496008994051,0.3165253303911083,0.023125068709486586
control_kwlt::675c5393b9b2d381baa880c2,-0.15074010074268865,-0.07809115155616458,0.7246829289788665,0.2503808467152483,0.024936224305885123
control_kwlt::675c64b95d8683943d557b71,0.24359779228900078,-0.05618890252360155,0.6603855130984673,0.31655347900497965,0.023061007896553038
control_kwlt::675c79491bbd4e232d192d78,-0.2110021875659967,-0.04978316352579813,0.7332067599567217,0.24081276588006212,0.025980474163216208
control_kwlt::675eccd5616a615b90c53f5d,0.0924303447496917,-0.08336797916356165,0.6862341784314581,0.29037831362528255,0.023387507943259434
control_kwlt::67605337c41b9ba5ae52a0c8,-0.0072372538513053985,-0.09688516547417063,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::6760674a9c67827bc76493f4,-0.23799628900253625,-0.08884379681815441,0.7379589815877461,0.2368827914401574,0.025158226972096513
control_kwlt::67606b4f53533eb280754db1,0.6313897178058937,-0.07137564697014169,0.5911526090326247,0.3886719633250981,0.020175427642277137
control_kwlt::6760b44aeaf09fa9989fbea9,0.09243034474969176,-0.0833679791635614,0.6862341784314581,0.29037831362528255,0.023387507943259448
control_kwlt::67612db5f1caee703cf4d8b8,-0.4792936524428233,-0.08293564634423552,0.7717714039808531,0.20166136748929137,0.026567228529855574
control_kwlt::6761adf900e5cf16c621131b,0.13198781638551774,-0.07009701594293384,0.6794650635470764,0.2970859174547553,0.023449018998168238
control_kwlt::6762a6c453dc00bbd597daad,0.17531712663406743,-0.08610451841255148,0.6724717973678082,0.3047077725600372,0.02282043007215458
control_kwlt::6765faff976fdcf31c7dbd98,0.09243034474969172,-0.08336797916356165,0.6862341784314581,0.29037831362528255,0.023387507943259434
control_kwlt::676c8e8df63cc50e555f5b02,0.39516166676113895,-0.06433029208047165,0.6340497493417409,0.3440534495390166,0.021896801119242557
control_kwlt::676ddb7025de5f8b463d008e,0.6534589847692067,-0.05455116765464632,0.5868234418865864,0.3928181578752186,0.020358400238195015
control_kwlt::6772fd60f775cd72008c803f,0.2734427363156125,-0.07249813252305888,0.6555085334346815,0.32198415208932796,0.022507314475990498
control_kwlt::6773e0b40f0b2ff8e3f09da3,0.3382836463370518,-0.06036825069421317,0.6440323505588216,0.3336126923080973,0.02235495713308104
control_kwlt::67751fbf8a2226d994521789,-0.3037371903063148,0.7644756667525325,0.7221201384806533,0.22001537429419446,0.05786448722515237
control_kwlt::6775c9d9479703751fd280a0,-0.32061008980202593,-0.10283750113790675,0.7502246912669788,0.2245205683694907,0.02525474036353043
control_kwlt::6776a8fcc1ca26458f048f29,-0.32061008980202593,-0.1028375011379067,0.7502246912669788,0.2245205683694907,0.02525474036353043
control_kwlt::677703d847b1d7a5c0c3177b,0.2934357239989487,-0.09051568370868383,0.6523219409782582,0.3256887653011594,0.021989293720582306
control_kwlt::677be0f071b469bf550bf55f,-0.15537712368909026,-0.09147248098719217,0.7256361973889516,0.2497247940887009,0.02463900852234756
control_kwlt::677c744b5a9907b536f144ef,-0.23799628900253617,-0.08884379681815424,0.7379589815877461,0.23688279144015742,0.025158226972096513
control_kwlt::677d6b29b44ccabd2fce33cb,-0.007237253851305399,-0.09688516547417071,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::677d8df4fb855e239a363f89,0.20677431862630707,-0.07236980336436297,0.6669282578516106,0.31014003705106297,0.022931705097326383
control_kwlt::677ec934bf9e4c07a797864b,-0.5119940573857986,-0.08295257016780234,0.7761100895768124,0.19716090754294566,0.026729002880242006
control_kwlt::678566c2d8d97d8e408c6384,-0.3206100898020263,-0.10283750113790686,0.7502246912669789,0.22452056836949066,0.02525474036353044
control_kwlt::6785f697c1f2f14ed98ea5cd,-0.007237253851305384,-0.09688516547417063,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::6787027230a5a1f3f6adad4b,0.3014612298962935,0.3601268396897071,0.6424216796802412,0.3235926359084453,0.033985684411313444
control_kwlt::678799e90198a411946a4d05,-0.3617823242015654,-0.08406464284286289,0.7556887437933859,0.21837355735321098,0.0259376988534031
control_kwlt::678bf2a1a22602d74a2d098d,0.3014612298962935,0.3601268396897071,0.6424216796802412,0.3235926359084453,0.033985684411313444
control_kwlt::678c7dbb5dc35d491d791bce,0.18973521890281378,-0.07280536613616254,0.669822826915092,0.30714851390203085,0.023028659182877127
control_kwlt::678e39da4cd42707dbfb8f62,0.3014612298962936,0.3601268396897071,0.6424216796802412,0.3235926359084453,0.033985684411313444
control_kwlt::679031685d8da047e45ba3c5,0.5843045484947537,-0.08382297674210826,0.60003986966893,0.3797153219588151,0.020244808372254952
control_kwlt::679032d7919ecf9731e95358,-0.34132604401963623,-0.07127582818447133,0.7525476991694287,0.2212983238128854,0.02615397701768591
control_kwlt::6792b1e3e08ffea42164f5bb,0.07383235951938401,-0.08292214890148591,0.6892797020704525,0.2872104595569122,0.023509838372635216
control_kwlt::67ab317d4245c4e2b33e2753,-0.11164540327856654,-0.028866084582557048,0.7177684926476134,0.2563041301414077,0.02592737721097888
control_kwlt::67ac5678d6ff3c43d30b333f,0.13198781638551774,-0.07009701594293384,0.6794650635470764,0.2970859174547553,0.023449018998168238
control_kwlt::67acfb68c3860389b0c4db4b,0.010019113980775268,-0.06290595905509887,0.6992750198104349,0.27636359528676036,0.02436138490280461
control_kwlt::67b361ee899cfdd964fddf00,-0.32061008980202593,-0.1028375011379067,0.7502246912669788,0.2245205683694907,0.02525474036353043
control_kwlt::67bc827bda4f8e3244e03c7a,-0.2974279202306928,-0.09029655780075396,0.7466533037241911,0.22790438546570096,0.025442310810107973
control_kwlt::67cb40e5562e803bd6532a64,0.14305694607059094,-0.07017684008247738,0.6776216925094575,0.29899961537809094,0.023378692112451548
control_kwlt::67cf0c70aa43b13b6168ecbf,-0.23799628900253617,-0.08884379681815424,0.7379589815877461,0.23688279144015742,0.025158226972096513
control_kwlt::67d0a4ccb5587fff790273a7,-0.007237253851305399,-0.09688516547417071,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::67e027eed3be95a9ab431176,-0.248581001947382,-0.010358317383010799,0.7379570110459872,0.23482556320129763,0.02721742575271518
control_kwlt::67ee7da9117dd0baae454be2,-0.007237253851305408,-0.09688516547417071,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::67f05d8a2b2f772e31167590,0.7202526426983027,-0.07139696698652047,0.5745105081906989,0.40591830109863025,0.01957119071067075
control_kwlt::6811ae8d25eeeceed5d39e96,-0.051671261755306286,-0.014640648504570664,0.7081764668942256,0.26590321790838956,0.02592031519738483
control_kwlt::6813885e4fa46f733a3ebcc3,-0.32061008980202593,-0.1028375011379067,0.7502246912669788,0.2245205683694907,0.02525474036353043
control_kwlt::681fb4307ad889766965fc3b,0.01113410036457192,0.7766401938766354,0.676560287440228,0.2688497508844032,0.05458996167536877
control_kwlt::68235b144fe81cbe2c4a41a2,0.3909713290537328,-0.07699363200551426,0.634980987092963,0.34336429518403,0.021654717723006943
control_kwlt::6835b0780e790391d50bc621,-0.32061008980202593,-0.10283750113790675,0.7502246912669788,0.2245205683694907,0.02525474036353043
control_kwlt::6839e3b9ecfc442ddb8bfee4,0.06844372315497708,-0.07101824789399143,0.6899580880841654,0.286224689662554,0.023817222253280573
control_kwlt::6877bfe8c0c3737680ecf16b,-0.5392355924367322,-0.06729215744838614,0.7793406022973624,0.19338467015039146,0.027274727552246122
control_kwlt::6888ef1c4b2aaea8b61ec0e3,-0.6291238589685809,-0.09512077305389031,0.7913947167830365,0.18163472846269624,0.026970554754267215
control_kwlt::68892827bc7da25e4a9ba9bf,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
control_kwlt::68a83eface48a4e4cd943a38,0.03443329785487015,0.37015973123962603,0.6859673463254963,0.27719361988714764,0.03683903378735614
control_kwlt::69175adfb0a9c60f05294e94,0.2934357239989488,-0.09051568370868389,0.6523219409782582,0.3256887653011594,0.021989293720582306
control_kwlt::691ca5b72bce06aa81ffc8f6,-0.6498440962506293,-0.10827162040531581,0.7942525364440723,0.17902558415158148,0.026721879404346147
control_kwlt::691ca759034089aef389239e,-0.04523164281799241,-0.014073691069351336,0.7071542333772656,0.2669511302579218,0.025894636364812654
control_kwlt::691e246aacdd6da848319345,0.3309664972484044,-0.07800376750981604,0.6455832932520498,0.3323966185892267,0.02202008815872352
control_kwlt::6927bfe3ceea71f68154a310,0.1442069176228394,1.2561874588766044,0.6344491214102752,0.28302279383979173,0.08252808474993305
control_kwlt::6938092bf2851f0069c1829e,-0.007237253851305405,-0.09688516547417071,0.702632506366125,0.2736997939154586,0.023667699718416403
market_control::kw::53a18b8ffdf99b79ca51df6e,-0.12134250740394105,0.06727377626190428,0.7173153161604113,0.2541534550011102,0.02853122883847848
market_control::kw::545f1e11fdf99b3156e7588b,0.43976666198310826,-0.2687349612620726,0.6287755181755285,0.35354112333330634,0.017683358491165153
market_control::kw::54a439f9fdf99b5010dca84e,-0.39818848774562365,0.4897596387725361,0.7453681081270567,0.20918947845669422,0.04544241341624913
market_control::kw::54ab0771fdf99b55c3f55227,-0.14628480093688515,-0.3150769847766901,0.7279522679033419,0.25228665880451495,0.01976107329214319
market_control::kw::54b60d74fdf99b1ce0367ab5,-0.33538504956730003,-0.26816711568839946,0.7553127611892143,0.2231312451471642,0.02155599366362151
market_control::kw::55871e2efdf99b28762c4604,-0.0933660528787186,0.733050093429563,0.6937906372759821,0.2525208543557696,0.05368850836824836
market_control::kw::559a78a5fdf99b76964a0ddd,-0.0933918426256843,-0.11673087832747671,0.7165606137463277,0.2597408593714189,0.02369852688225345
market_control::kw::55b47001fdf99b615b12d66c,-0.23285722571678577,0.1546929336132591,0.7319893148330042,0.23617564687506037,0.031835038291935444
market_control::kw::55c913d1fdf99b526d9b8351,0.17687760932224475,0.09577078881724392,0.6690093638091377,0.30375840301009394,0.02723223318076836
market_control::kw::55eee81b9df9fe000efae1d4,0.4397666619831084,-0.2687349612620726,0.6287755181755285,0.3535411233333064,0.017683358491165153
market_control::kw::563e35190980220011572d9a,-0.009294038411508377,-0.2502777999483855,0.7054299706533952,0.27418720887450543,0.020382820472099387
market_control::kw::563e5abecbd4c60005dc9153,-0.0739963308008828,-0.3008247168425815,0.7164784003048136,0.2638175188361581,0.01970408085902827
market_control::kw::563fecf4074be600055e98c7,0.049292489723877876,-0.17312192890317696,0.694760740770597,0.28357713781436467,0.021662121415038302
market_control::kw::5687d434369319000c269c03,0.17687760932224486,0.09577078881724392,0.6690093638091377,0.30375840301009394,0.02723223318076836
market_control::kw::569c01a19e8363000b2ffa33,0.47748708960690833,-0.18027871973028073,0.6208510801265028,0.3600874619645329,0.019061457908964352
market_control::kw::56aa77fc638440000b8b4f4a,0.5705594967361876,0.2255834490727886,0.5978024950419434,0.37470282376843533,0.02749468118962122
market_control::kw::56fc1245f37e08000cbea351,-0.129213164566351,-0.13005570115993972,0.7223322182506606,0.2540800252745126,0.023587756474826804
market_control::kw::57509aade19ee9000680df04,-0.5718372634520857,0.08258128298520652,0.7800380069730105,0.18823368063545168,0.031728312391537825
market_control::kw::577bfa3c9fecfe0001a5bcbf,0.22700175672998743,-0.20812076157535364,0.6655155995654873,0.31451459875341103,0.01996980168110172
market_control::kw::5786a6cc07724c000114b618,0.11532695794586789,-0.1004199922238776,0.6827336101198912,0.29440141375162504,0.022864976128483802
market_control::kw::57892012454e5400015f35c4,-0.34492566903293814,-0.07117597330887142,0.753054796468068,0.22076950129855785,0.02617570223337403
market_control::kw::579e431a81f331000139d5d0,0.029533477958681022,-0.05138619755387391,0.6959316110210559,0.2795511433091861,0.024517245669757985
market_control::kw::57a7337e913c710001977341,0.3372434919310543,-0.13077198569828188,0.6452574856601211,0.33386775053017703,0.020874763809701866
market_control::kw::57d6b1718e00270001b430cc,-0.051671261755306286,-0.014640648504570664,0.7081764668942256,0.26590321790838956,0.02592031519738483
market_control::kw::5800eb53beccf8000100cb06,-0.12134250740394122,0.06727377626190413,0.7173153161604113,0.2541534550011102,0.028531228838478487
market_control::kw::5823c1b185e40e00012f2e68,0.1354122975819273,-0.037065986804933025,0.6783354996717248,0.2974695963768249,0.02419490395145025
market_control::kw::58660808db3e720001e228d9,0.049292489723877876,-0.173121928903177,0.694760740770597,0.28357713781436467,0.021662121415038302
market_control::kw::586d71f3a205a90001e7ea7e,-0.1854760976205955,-0.04318650001804199,0.7292653730690737,0.24473386547422327,0.026000761456703023
market_control::kw::5885129a6907b40001de425a,0.12970907972143417,-0.19606828992820094,0.681828533577812,0.2974258167302382,0.02074564969194966
market_control::kw::588a4cbb670d6600012bd509,0.37580415485585,-0.25054255661229663,0.6400355333191955,0.34161049717941,0.018353969501394538
market_control::kw::58921be25c15e0000158405c,0.37580415485585034,-0.25054255661229663,0.6400355333191954,0.34161049717941006,0.018353969501394535
market_control::kw::595f88cc135b5e0001928a9c,-0.12921316456635132,-0.13005570115993972,0.7223322182506606,0.25408002527451257,0.023587756474826804
market_control::kw::595fd893a670a10001941bf9,0.49104928188260694,0.35154462854876173,0.6096491413033645,0.35849401404386244,0.03185684465277312
market_control::kw::5977986837d15f00016f1d08,0.4397666619831089,-0.2687349612620726,0.6287755181755283,0.35354112333330645,0.01768335849116515
market_control::kw::5979ff012cce5b0001d0ddf0,0.3103490071363053,-0.14552576535993902,0.6501850460255367,0.3290780145450929,0.020736939429370386
market_control::kw::59900f959d487e0001ac3a8e,-0.12134250740394105,0.06727377626190428,0.7173153161604113,0.2541534550011102,0.02853122883847848
market_control::kw::59921d7bb83f800001a5e452,-0.10036179892483423,0.08066451989642379,0.713819467526799,0.25741591647408213,0.02876461599911887
market_control::kw::5992f3b9004c4f0001cc81ac,0.4945670739453844,-0.13990086306142205,0.6172250470569186,0.3630505103269665,0.019724442616114876
market_control::kw::59931157f9db7d00018955b8,0.671286651245422,-0.198735251323431,0.5852302243971765,0.3972002332198269,0.017569542382996566
